,DATE,population,MSA,State,1_Year_change
1088,2008-01-01,1316527.9999999998,Jacksonville,FL,0.011859991991373551
1089,2009-01-01,1328144.0,Jacksonville,FL,0.008823207709976577
1090,2010-01-01,1348907.0000000002,Jacksonville,FL,0.015633094001855197
1091,2011-01-01,1361972.0000000002,Jacksonville,FL,0.009685619542340708
1092,2012-01-01,1377607.0000000002,Jacksonville,FL,0.011479677996317106
1093,2013-01-01,1393432.0,Jacksonville,FL,0.011487310967496668
1094,2014-01-01,1416446.0000000002,Jacksonville,FL,0.01651605532239819
1095,2015-01-01,1444638.0,Jacksonville,FL,0.01990333553132273
1096,2016-01-01,1476023.0,Jacksonville,FL,0.02172516575086636
1097,2017-01-01,1505033.0,Jacksonville,FL,0.01965416528062236
1098,2018-01-01,1532662.9999999998,Jacksonville,FL,0.01835840144368928
1099,2019-01-01,1559514.0,Jacksonville,FL,0.017519180667896258
1100,1990-01-01,324858.0,Evansville,IN-KY,
1101,1991-01-01,326982.0,Evansville,IN-KY,0.006538241323901683
1102,1992-01-01,329821.99999999994,Evansville,IN-KY,0.008685493391073384
1103,1993-01-01,332592.0,Evansville,IN-KY,0.008398469477475691
1104,1994-01-01,334553.00000000006,Evansville,IN-KY,0.005896112955212418
1105,1995-01-01,335783.0,Evansville,IN-KY,0.003676547512651229
1106,1996-01-01,338075.99999999994,Evansville,IN-KY,0.006828815038283587
1107,1997-01-01,339969.0,Evansville,IN-KY,0.005599332694423698
1108,1998-01-01,340765.99999999994,Evansville,IN-KY,0.0023443313949214058
1109,1999-01-01,341981.0,Evansville,IN-KY,0.003565496557755177
1110,2000-01-01,342991.99999999994,Evansville,IN-KY,0.002956304590021164
1111,2001-01-01,342977.0,Evansville,IN-KY,-4.373279843272737e-05
1112,2002-01-01,343770.0,Evansville,IN-KY,0.002312108392108048
1113,2003-01-01,345355.0,Evansville,IN-KY,0.004610640835442492
1114,2004-01-01,346745.0,Evansville,IN-KY,0.0040248440011003694
1115,2005-01-01,347635.99999999994,Evansville,IN-KY,0.002569611674285266
1116,2006-01-01,348728.0,Evansville,IN-KY,0.003141216674912739
1117,2007-01-01,350065.0,Evansville,IN-KY,0.003833933610148943
1118,2008-01-01,350614.00000000006,Evansville,IN-KY,0.00156828017653865
1119,2009-01-01,351911.0,Evansville,IN-KY,0.0036992247885139218
1120,2010-01-01,311802.0,Evansville,IN-KY,-0.11397484022948977
1121,2011-01-01,312698.0,Evansville,IN-KY,0.002873618514313448
1122,2012-01-01,313422.0,Evansville,IN-KY,0.00231533300500808
1123,2013-01-01,314330.99999999994,Evansville,IN-KY,0.002900243122690771
1124,2014-01-01,314859.00000000006,Evansville,IN-KY,0.0016797579621481429
1125,2015-01-01,314983.0,Evansville,IN-KY,0.0003938270781524977
1126,2016-01-01,315283.0,Evansville,IN-KY,0.000952432353492183
1127,2017-01-01,314791.0,Evansville,IN-KY,-0.0015605027863856427
1128,2018-01-01,314660.0,Evansville,IN-KY,-0.0004161491275163076
1129,2019-01-01,315086.0,Evansville,IN-KY,0.0013538422424204109
1130,2000-01-01,181989.0,Johnson City,TN,
1131,2001-01-01,182085.0,Johnson City,TN,0.000527504409607138
1132,2002-01-01,183736.0,Johnson City,TN,0.009067193892962068
1133,2003-01-01,186119.00000000003,Johnson City,TN,0.012969695650280944
1134,2004-01-01,187178.0,Johnson City,TN,0.0056899080695684825
1135,2005-01-01,188888.0,Johnson City,TN,0.009135689023282769
1136,2006-01-01,191544.0,Johnson City,TN,0.014061242641141948
1137,2007-01-01,193357.0,Johnson City,TN,0.00946518815520192
1138,2008-01-01,195783.0,Johnson City,TN,0.012546739968038343
1139,2009-01-01,197380.99999999997,Johnson City,TN,0.008162097832804749
1140,2010-01-01,199010.0,Johnson City,TN,0.008253074004083372
1141,2011-01-01,199574.0,Johnson City,TN,0.002834028440781955
1142,2012-01-01,200472.99999999997,Johnson City,TN,0.004504594786896021
1143,2013-01-01,200470.0,Johnson City,TN,-1.4964608700540616e-05
1144,2014-01-01,200021.0,Johnson City,TN,-0.002239736618945498
1145,2015-01-01,200331.0,Johnson City,TN,0.0015498372670870175
1146,2016-01-01,201457.0,Johnson City,TN,0.005620697745231773
1147,2017-01-01,201909.00000000003,Johnson City,TN,0.0022436549735178613
1148,2018-01-01,202900.0,Johnson City,TN,0.004908151692099017
1149,2019-01-01,203649.0,Johnson City,TN,0.0036914736323312436
1150,2000-01-01,707429.0,Baton Rouge,LA,
1151,2001-01-01,709848.0000000001,Baton Rouge,LA,0.0034194244228042962
1152,2002-01-01,713558.0,Baton Rouge,LA,0.00522647101914786
1153,2003-01-01,719116.0000000001,Baton Rouge,LA,0.007789135571319994
1154,2004-01-01,725570.0,Baton Rouge,LA,0.008974908081589072
1155,2005-01-01,729886.0000000001,Baton Rouge,LA,0.005948426754138092
1156,2006-01-01,764799.0,Baton Rouge,LA,0.0478334972858776
1157,2007-01-01,772041.0,Baton Rouge,LA,0.00946915464063114
1158,2008-01-01,779340.0,Baton Rouge,LA,0.009454161113205071
1159,2009-01-01,786947.0,Baton Rouge,LA,0.009760823260707818
1160,2010-01-01,827628.9999999999,Baton Rouge,LA,0.05169598460887448
1161,2011-01-01,831493.0,Baton Rouge,LA,0.004668758586274802
1162,2012-01-01,836197.0,Baton Rouge,LA,0.00565729356711353
1163,2013-01-01,841986.0000000001,Baton Rouge,LA,0.006923009769228994
1164,2014-01-01,846827.0,Baton Rouge,LA,0.00574950177318856
1165,2015-01-01,851166.9999999999,Baton Rouge,LA,0.005125013727715455
1166,2016-01-01,856723.0000000001,Baton Rouge,LA,0.006527508702757423
1167,2017-01-01,854295.0,Baton Rouge,LA,-0.0028340548812160193
1168,2018-01-01,854526.0000000001,Baton Rouge,LA,0.00027039839867959437
1169,2019-01-01,854883.9999999999,Baton Rouge,LA,0.00041894570791289887
1170,2000-01-01,157718.0,Joplin,MO,
1171,2001-01-01,158609.0,Joplin,MO,0.0056493234760777175
1172,2002-01-01,160099.0,Joplin,MO,0.009394170570396154
1173,2003-01-01,161912.99999999997,Joplin,MO,0.01133048925977076
1174,2004-01-01,163829.0,Joplin,MO,0.01183351552994516
1175,2005-01-01,165910.0,Joplin,MO,0.012702268829083874
1176,2006-01-01,168415.0,Joplin,MO,0.015098547405219653
1177,2007-01-01,171014.0,Joplin,MO,0.015432117091707998
1178,2008-01-01,172615.0,Joplin,MO,0.009361806635713954
1179,2009-01-01,174300.0,Joplin,MO,0.0097616082032268
1180,2010-01-01,175833.0,Joplin,MO,0.008795180722891427
1181,2011-01-01,173845.99999999997,Joplin,MO,-0.011300495356389216
1182,2012-01-01,174407.0,Joplin,MO,0.003226994006189532
1183,2013-01-01,175144.0,Joplin,MO,0.0042257478197549325
1184,2014-01-01,175869.00000000003,Joplin,MO,0.004139450966062164
1185,2015-01-01,176685.99999999997,Joplin,MO,0.004645503187031386
1186,2016-01-01,177397.00000000003,Joplin,MO,0.0040240879299999754
1187,2017-01-01,178239.0,Joplin,MO,0.004746416230263284
1188,2018-01-01,178613.0,Joplin,MO,0.0020983062068347107
1189,2019-01-01,179564.00000000003,Joplin,MO,0.005324360488878188
1190,2000-01-01,848093.0000000001,Dayton,OH,
1191,2001-01-01,846089.0,Dayton,OH,-0.002362948403064169
1192,2002-01-01,845416.0,Dayton,OH,-0.0007954245948120775
1193,2003-01-01,845508.0,Dayton,OH,0.0001088221656557753
1194,2004-01-01,845593.9999999999,Dayton,OH,0.00010171399915792634
1195,2005-01-01,843575.0,Dayton,OH,-0.0023876706788363844
1196,2006-01-01,841558.0,Dayton,OH,-0.002391014432623129
1197,2007-01-01,839563.0,Dayton,OH,-0.0023706030956868185
1198,2008-01-01,837036.0,Dayton,OH,-0.003009899197558785
1199,2009-01-01,835063.0,Dayton,OH,-0.0023571268141393538
1200,2010-01-01,799672.0,Dayton,OH,-0.04238123351172307
1201,2011-01-01,800858.0000000001,Dayton,OH,0.0014831080743102911
1202,2012-01-01,801603.0000000001,Dayton,OH,0.0009302523044034672
1203,2013-01-01,801390.0,Dayton,OH,-0.00026571756842219685
1204,2014-01-01,801016.9999999999,Dayton,OH,-0.00046544129574854765
1205,2015-01-01,800123.9999999999,Dayton,OH,-0.0011148327688426107
1206,2016-01-01,801661.0,Dayton,OH,0.0019209522524008535
1207,2017-01-01,803233.0000000001,Dayton,OH,0.001960928621948632
1208,2018-01-01,805088.0000000001,Dayton,OH,0.002309417068272923
1209,2019-01-01,807611.0000000001,Dayton,OH,0.0031338189117213755
1210,2000-01-01,151478.99999999997,Blacksburg-Christiansburg-Radford,VA,
1211,2001-01-01,153029.0,Blacksburg-Christiansburg-Radford,VA,0.010232441460532371
1212,2002-01-01,152608.0,Blacksburg-Christiansburg-Radford,VA,-0.0027511125342254412
1213,2003-01-01,152890.0,Blacksburg-Christiansburg-Radford,VA,0.0018478716712098109
1214,2004-01-01,153252.0,Blacksburg-Christiansburg-Radford,VA,0.0023677153509060744
1215,2005-01-01,154546.0,Blacksburg-Christiansburg-Radford,VA,0.008443609218802939
1216,2006-01-01,156064.0,Blacksburg-Christiansburg-Radford,VA,0.009822318274170794
1217,2007-01-01,157649.0,Blacksburg-Christiansburg-Radford,VA,0.010156089809309156
1218,2008-01-01,158521.00000000003,Blacksburg-Christiansburg-Radford,VA,0.005531275174596617
1219,2009-01-01,159587.00000000003,Blacksburg-Christiansburg-Radford,VA,0.006724661085912853
1220,2010-01-01,163131.0,Blacksburg-Christiansburg-Radford,VA,0.02220732265159442
1221,2011-01-01,163442.0,Blacksburg-Christiansburg-Radford,VA,0.0019064432879096762
1222,2012-01-01,164120.0,Blacksburg-Christiansburg-Radford,VA,0.004148260545025151
1223,2013-01-01,165240.0,Blacksburg-Christiansburg-Radford,VA,0.006824274920789629
1224,2014-01-01,165688.0,Blacksburg-Christiansburg-Radford,VA,0.002711207939966043
1225,2015-01-01,165725.0,Blacksburg-Christiansburg-Radford,VA,0.00022331128385877363
1226,2016-01-01,166572.0,Blacksburg-Christiansburg-Radford,VA,0.0051108764519536285
1227,2017-01-01,166605.0,Blacksburg-Christiansburg-Radford,VA,0.00019811252791579467
1228,2018-01-01,167492.00000000003,Blacksburg-Christiansburg-Radford,VA,0.005323969868851418
1229,2019-01-01,167530.99999999997,Blacksburg-Christiansburg-Radford,VA,0.00023284694194369848
1230,2000-01-01,224800.0,Topeka,KS,
1231,2001-01-01,224905.99999999997,Topeka,KS,0.00047153024911028574
1232,2002-01-01,225024.0,Topeka,KS,0.0005246636372528979
1233,2003-01-01,225567.0,Topeka,KS,0.002413075938566545
1234,2004-01-01,226331.0,Topeka,KS,0.003387020264489005
1235,2005-01-01,227102.0,Topeka,KS,0.0034065152365341245
1236,2006-01-01,227488.0,Topeka,KS,0.001699676797209948
1237,2007-01-01,228615.0,Topeka,KS,0.004954107469405057
1238,2008-01-01,229774.0,Topeka,KS,0.005069658596330129
1239,2009-01-01,230824.0,Topeka,KS,0.004569707625754038
1240,2010-01-01,234266.0,Topeka,KS,0.014911794267493672
1241,2011-01-01,234696.0,Topeka,KS,0.0018355203059770009
1242,2012-01-01,234407.0,Topeka,KS,-0.0012313801683879744
1243,2013-01-01,233838.0,Topeka,KS,-0.002427401912059035
1244,2014-01-01,233717.0,Topeka,KS,-0.0005174522532692681
1245,2015-01-01,233520.0,Topeka,KS,-0.0008428997462743838
1246,2016-01-01,233139.0,Topeka,KS,-0.0016315519013361255
1247,2017-01-01,232994.00000000003,Topeka,KS,-0.0006219465640669997
1248,2018-01-01,232266.0,Topeka,KS,-0.003124543979673322
1249,2019-01-01,231969.00000000003,Topeka,KS,-0.0012787063108676833
1250,2000-01-01,376126.99999999994,Shreveport-Bossier City,LA,
1251,2001-01-01,375926.0,Shreveport-Bossier City,LA,-0.0005343939679949283
1252,2002-01-01,376140.0,Shreveport-Bossier City,LA,0.0005692609715741702
1253,2003-01-01,376825.0,Shreveport-Bossier City,LA,0.001821130430158968
1254,2004-01-01,379457.0,Shreveport-Bossier City,LA,0.006984674583692785
1255,2005-01-01,381444.0,Shreveport-Bossier City,LA,0.005236429951219757
1256,2006-01-01,387166.0,Shreveport-Bossier City,LA,0.015000891349713052
1257,2007-01-01,387662.0,Shreveport-Bossier City,LA,0.001281104229193586
1258,2008-01-01,389389.0,Shreveport-Bossier City,LA,0.0044549117530221505
1259,2009-01-01,391515.99999999994,Shreveport-Bossier City,LA,0.005462403919987535
1260,2010-01-01,399935.0,Shreveport-Bossier City,LA,0.02150359116868783
1261,2011-01-01,403880.0,Shreveport-Bossier City,LA,0.009864102916723905
1262,2012-01-01,407435.0,Shreveport-Bossier City,LA,0.008802119441418288
1263,2013-01-01,406236.99999999994,Shreveport-Bossier City,LA,-0.002940346312908737
1264,2014-01-01,404534.0,Shreveport-Bossier City,LA,-0.004192134148292781
1265,2015-01-01,404000.0,Shreveport-Bossier City,LA,-0.0013200373763391227
1266,2016-01-01,401946.99999999994,Shreveport-Bossier City,LA,-0.005081683168316808
1267,2017-01-01,400161.0,Shreveport-Bossier City,LA,-0.004443371887338343
1268,2018-01-01,397281.0,Shreveport-Bossier City,LA,-0.007197103165975659
1269,2019-01-01,394705.99999999994,Shreveport-Bossier City,LA,-0.006481558393177545
1270,2000-01-01,336443.00000000006,Brownsville-Harlingen,TX,
1271,2001-01-01,342261.99999999994,Brownsville-Harlingen,TX,0.017295648891491266
1272,2002-01-01,349544.00000000006,Brownsville-Harlingen,TX,0.021276098427520432
1273,2003-01-01,357097.0,Brownsville-Harlingen,TX,0.021608152335614417
1274,2004-01-01,364330.0,Brownsville-Harlingen,TX,0.020255000742095408
1275,2005-01-01,370735.0,Brownsville-Harlingen,TX,0.01758021573847901
1276,2006-01-01,376881.99999999994,Brownsville-Harlingen,TX,0.016580576422511983
1277,2007-01-01,382703.00000000006,Brownsville-Harlingen,TX,0.015445152594180556
1278,2008-01-01,389164.0,Brownsville-Harlingen,TX,0.016882543382205073
1279,2009-01-01,396371.0,Brownsville-Harlingen,TX,0.018519184713899458
1280,2010-01-01,407630.0,Brownsville-Harlingen,TX,0.028405206233554026
1281,2011-01-01,413200.99999999994,Brownsville-Harlingen,TX,0.013666805681623151
1282,2012-01-01,415876.99999999994,Brownsville-Harlingen,TX,0.006476266998385771
1283,2013-01-01,417357.0,Brownsville-Harlingen,TX,0.0035587445326383804
1284,2014-01-01,419005.0,Brownsville-Harlingen,TX,0.003948657863651396
1285,2015-01-01,419450.0,Brownsville-Harlingen,TX,0.0010620398324601157
1286,2016-01-01,421350.0,Brownsville-Harlingen,TX,0.004529741327929493
1287,2017-01-01,422227.0,Brownsville-Harlingen,TX,0.002081405007713144
1288,2018-01-01,422139.0,Brownsville-Harlingen,TX,-0.00020841869420940018
1289,2019-01-01,423163.0,Brownsville-Harlingen,TX,0.0024257412842689785
1290,2000-01-01,500235.0,Augusta-Richmond County,GA-SC,
1291,2001-01-01,502964.0,Augusta-Richmond County,GA-SC,0.00545543594510578
1292,2002-01-01,506413.0,Augusta-Richmond County,GA-SC,0.006857349631385068
1293,2003-01-01,509465.0,Augusta-Richmond County,GA-SC,0.0060267015262245325
1294,2004-01-01,514331.0,Augusta-Richmond County,GA-SC,0.009551195862326223
1295,2005-01-01,517352.0,Augusta-Richmond County,GA-SC,0.005873649459200214
1296,2006-01-01,523038.0,Augusta-Richmond County,GA-SC,0.01099058281402221
1297,2007-01-01,529045.0,Augusta-Richmond County,GA-SC,0.01148482519434535
1298,2008-01-01,534612.0,Augusta-Richmond County,GA-SC,0.010522734360971286
1299,2009-01-01,539154.0,Augusta-Richmond County,GA-SC,0.00849588112500288
1300,2010-01-01,566694.0,Augusta-Richmond County,GA-SC,0.05108002537308454
1301,2011-01-01,570849.0,Augusta-Richmond County,GA-SC,0.0073319992800349185
1302,2012-01-01,576206.0,Augusta-Richmond County,GA-SC,0.009384267993812756
1303,2013-01-01,579802.0,Augusta-Richmond County,GA-SC,0.0062408235943396395
1304,2014-01-01,583045.9999999999,Augusta-Richmond County,GA-SC,0.005595013470115706
1305,2015-01-01,589574.0000000001,Augusta-Richmond County,GA-SC,0.011196372155884536
1306,2016-01-01,595029.0,Augusta-Richmond County,GA-SC,0.009252443289561764
1307,2017-01-01,600276.0,Augusta-Richmond County,GA-SC,0.008818057607276275
1308,2018-01-01,604221.0,Augusta-Richmond County,GA-SC,0.006571976890630493
1309,2019-01-01,608980.0,Augusta-Richmond County,GA-SC,0.007876257197283909
1310,2000-01-01,509454.0,Harrisburg-Carlisle,PA,
1311,2001-01-01,510510.99999999994,Harrisburg-Carlisle,PA,0.002074770244222313
1312,2002-01-01,513711.0,Harrisburg-Carlisle,PA,0.006268229283991955
1313,2003-01-01,516170.99999999994,Harrisburg-Carlisle,PA,0.004788684688472822
1314,2004-01-01,517793.0,Harrisburg-Carlisle,PA,0.0031423694860810425
1315,2005-01-01,520431.00000000006,Harrisburg-Carlisle,PA,0.00509470000560075
1316,2006-01-01,525594.0,Harrisburg-Carlisle,PA,0.009920623483228308
1317,2007-01-01,529783.0,Harrisburg-Carlisle,PA,0.007970030099277992
1318,2008-01-01,533802.0,Harrisburg-Carlisle,PA,0.0075861248850945815
1319,2009-01-01,536919.0,Harrisburg-Carlisle,PA,0.005839243764541814
1320,2010-01-01,550088.0000000001,Harrisburg-Carlisle,PA,0.024526977067304445
1321,2011-01-01,552280.0,Harrisburg-Carlisle,PA,0.003984816974738514
1322,2012-01-01,555057.0,Harrisburg-Carlisle,PA,0.0050282465416093824
1323,2013-01-01,558139.0,Harrisburg-Carlisle,PA,0.005552582887883517
1324,2014-01-01,561164.0,Harrisburg-Carlisle,PA,0.005419796860638647
1325,2015-01-01,564678.0,Harrisburg-Carlisle,PA,0.0062619840189321865
1326,2016-01-01,567510.0,Harrisburg-Carlisle,PA,0.005015247627851549
1327,2017-01-01,570784.0,Harrisburg-Carlisle,PA,0.005769061338126269
1328,2018-01-01,574149.0,Harrisburg-Carlisle,PA,0.005895400011212582
1329,2019-01-01,577941.0,Harrisburg-Carlisle,PA,0.006604557353578899
1330,2000-01-01,445060.0,Deltona-Daytona Beach-Ormond Beach,FL,
1331,2001-01-01,451291.0,Deltona-Daytona Beach-Ormond Beach,FL,0.014000359502089664
1332,2002-01-01,458400.0,Deltona-Daytona Beach-Ormond Beach,FL,0.01575258536066526
1333,2003-01-01,465989.00000000006,Deltona-Daytona Beach-Ormond Beach,FL,0.016555410122164105
1334,2004-01-01,476695.0,Deltona-Daytona Beach-Ormond Beach,FL,0.022974791250437217
1335,2005-01-01,485940.0,Deltona-Daytona Beach-Ormond Beach,FL,0.019393952107741752
1336,2006-01-01,494301.99999999994,Deltona-Daytona Beach-Ormond Beach,FL,0.01720788574721155
1337,2007-01-01,498769.0,Deltona-Daytona Beach-Ormond Beach,FL,0.009036985486605252
1338,2008-01-01,497344.0,Deltona-Daytona Beach-Ormond Beach,FL,-0.002857034017751725
1339,2009-01-01,495890.0,Deltona-Daytona Beach-Ormond Beach,FL,-0.002923529790245793
1340,2010-01-01,590506.0,Deltona-Daytona Beach-Ormond Beach,FL,0.19080037911633616
1341,2011-01-01,591925.9999999999,Deltona-Daytona Beach-Ormond Beach,FL,0.002404717310239057
1342,2012-01-01,594969.0,Deltona-Daytona Beach-Ormond Beach,FL,0.005140845308366338
1343,2013-01-01,600236.0,Deltona-Daytona Beach-Ormond Beach,FL,0.008852562066258729
1344,2014-01-01,608604.0,Deltona-Daytona Beach-Ormond Beach,FL,0.013941183134633885
1345,2015-01-01,621165.9999999999,Deltona-Daytona Beach-Ormond Beach,FL,0.020640679325144132
1346,2016-01-01,635859.0,Deltona-Daytona Beach-Ormond Beach,FL,0.02365390249949284
1347,2017-01-01,647867.0,Deltona-Daytona Beach-Ormond Beach,FL,0.018884689844760997
1348,2018-01-01,658186.0,Deltona-Daytona Beach-Ormond Beach,FL,0.01592765181742561
1349,2019-01-01,668365.0,Deltona-Daytona Beach-Ormond Beach,FL,0.015465233231943596
1350,2000-01-01,396974.0,Vallejo-Fairfield,CA,
1351,2001-01-01,403861.99999999994,Vallejo-Fairfield,CA,0.017351262299294182
1352,2002-01-01,407855.0,Vallejo-Fairfield,CA,0.009887040622786893
1353,2003-01-01,408397.0,Vallejo-Fairfield,CA,0.0013289036544850141
1354,2004-01-01,408346.0,Vallejo-Fairfield,CA,-0.00012487848833364623
1355,2005-01-01,406605.0,Vallejo-Fairfield,CA,-0.004263541212599087
1356,2006-01-01,406181.0,Vallejo-Fairfield,CA,-0.0010427810774585877
1357,2007-01-01,405994.0,Vallejo-Fairfield,CA,-0.0004603858870797506
1358,2008-01-01,406293.0,Vallejo-Fairfield,CA,0.0007364640856761807
1359,2009-01-01,407234.00000000006,Vallejo-Fairfield,CA,0.0023160625459950346
1360,2010-01-01,413967.0,Vallejo-Fairfield,CA,0.016533491800782896
1361,2011-01-01,416342.0,Vallejo-Fairfield,CA,0.005737172286679915
1362,2012-01-01,419674.00000000006,Vallejo-Fairfield,CA,0.008003035965624461
1363,2013-01-01,423659.0,Vallejo-Fairfield,CA,0.009495465528005065
1364,2014-01-01,429006.0,Vallejo-Fairfield,CA,0.012620999435867029
1365,2015-01-01,433409.0,Vallejo-Fairfield,CA,0.010263259721309259
1366,2016-01-01,438858.0,Vallejo-Fairfield,CA,0.012572420046653487
1367,2017-01-01,443510.99999999994,Vallejo-Fairfield,CA,0.010602518354456471
1368,2018-01-01,445725.0,Vallejo-Fairfield,CA,0.004991984415268158
1369,2019-01-01,447643.0,Vallejo-Fairfield,CA,0.0043031016882606465
1370,2000-01-01,1053394.0,Birmingham-Hoover,AL,
1371,2001-01-01,1060335.0,Birmingham-Hoover,AL,0.0065891774587667476
1372,2002-01-01,1065089.0,Birmingham-Hoover,AL,0.004483488708757033
1373,2003-01-01,1073438.9999999998,Birmingham-Hoover,AL,0.007839720436508156
1374,2004-01-01,1081705.0,Birmingham-Hoover,AL,0.00770048414488378
1375,2005-01-01,1090441.0,Birmingham-Hoover,AL,0.008076139058246001
1376,2006-01-01,1103572.0,Birmingham-Hoover,AL,0.012041916985879864
1377,2007-01-01,1112838.0,Birmingham-Hoover,AL,0.00839637105689528
1378,2008-01-01,1123146.0,Birmingham-Hoover,AL,0.009262803750410996
1379,2009-01-01,1131070.0,Birmingham-Hoover,AL,0.007055182496309431
1380,2010-01-01,1061716.9999999998,Birmingham-Hoover,AL,-0.06131627573890198
